Subject,Block,Cond,Time,Signal
30,Rev,Standard,-0.09375,-7.122424697218774e-08
30,Rev,Standard,-0.0859375,-1.4892322390959778e-08
30,Rev,Standard,-0.078125,-2.2562132777155213e-08
30,Rev,Standard,-0.0703125,-1.5532380063781695e-08
30,Rev,Standard,-0.0625,2.639244433027297e-08
30,Rev,Standard,-0.0546875,1.4149158016661115e-08
30,Rev,Standard,-0.046875,-6.202540138789135e-08
30,Rev,Standard,-0.0390625,-7.496012141494979e-08
30,Rev,Standard,-0.03125,9.934891019015391e-11
30,Rev,Standard,-0.0234375,2.293221800638074e-08
30,Rev,Standard,-0.015625,-5.022370300453977e-08
30,Rev,Standard,-0.0078125,-9.71218805198729e-08
30,Rev,Standard,0.0,-6.459035719798414e-08
30,Rev,Standard,0.0078125,-2.004983492051773e-08
30,Rev,Standard,0.015625,2.4604794918312912e-08
30,Rev,Standard,0.0234375,9.299546702993307e-08
30,Rev,Standard,0.03125,2.0937352240825664e-07
30,Rev,Standard,0.0390625,4.6442813383713287e-07
30,Rev,Standard,0.046875,8.60729106290892e-07
30,Rev,Standard,0.0546875,1.0892203464522423e-06
30,Rev,Standard,0.0625,8.616149620579332e-07
30,Rev,Standard,0.0703125,4.056433121684405e-07
30,Rev,Standard,0.078125,1.1069591846105496e-07
30,Rev,Standard,0.0859375,-1.0207163175742851e-07
30,Rev,Standard,0.09375,-4.5980494141382086e-07
30,Rev,Standard,0.1015625,-7.154340376040393e-07
30,Rev,Standard,0.109375,-5.00969992924091e-07
30,Rev,Standard,0.1171875,1.1503503223677812e-08
30,Rev,Standard,0.125,3.576032919287651e-07
30,Rev,Standard,0.1328125,4.6950369807936295e-07
30,Rev,Standard,0.140625,6.191768648501406e-07
30,Rev,Standard,0.1484375,9.525634304090777e-07
30,Rev,Standard,0.15625,1.3804654458239473e-06
30,Rev,Standard,0.1640625,1.7507958976954018e-06
30,Rev,Standard,0.171875,1.9557147485718903e-06
30,Rev,Standard,0.1796875,1.9531795622791198e-06
30,Rev,Standard,0.1875,1.7859066189303626e-06
30,Rev,Standard,0.1953125,1.5513695034206108e-06
30,Rev,Standard,0.203125,1.3352890508028617e-06
30,Rev,Standard,0.2109375,1.1727264254913207e-06
30,Rev,Standard,0.21875,1.028557654157958e-06
30,Rev,Standard,0.2265625,8.461780547314463e-07
30,Rev,Standard,0.234375,6.305664818104862e-07
30,Rev,Standard,0.2421875,4.52736223749188e-07
30,Rev,Standard,0.25,3.4982991800281323e-07
30,Rev,Standard,0.2578125,3.069707579334161e-07
30,Rev,Standard,0.265625,3.121867860941443e-07
30,Rev,Standard,0.2734375,3.387518267523316e-07
30,Rev,Standard,0.28125,3.3984657034181137e-07
30,Rev,Standard,0.2890625,3.1198154005795293e-07
30,Rev,Standard,0.296875,3.058396678409346e-07
30,Rev,Standard,0.3046875,3.180936820002592e-07
30,Rev,Standard,0.3125,2.6412170257272465e-07
30,Rev,Standard,0.3203125,1.1559416585469245e-07
30,Rev,Standard,0.328125,-5.020367595086608e-08
30,Rev,Standard,0.3359375,-1.3571812694891034e-07
30,Rev,Standard,0.34375,-1.2299940767384358e-07
30,Rev,Standard,0.3515625,-8.056836333744274e-08
30,Rev,Standard,0.359375,-9.88912719679611e-08
30,Rev,Standard,0.3671875,-2.0557196833826173e-07
30,Rev,Standard,0.375,-3.289666327342944e-07
30,Rev,Standard,0.3828125,-3.7914539686622833e-07
30,Rev,Standard,0.390625,-3.590238491606508e-07
30,Rev,Standard,0.3984375,-3.164482239535075e-07
30,Rev,Standard,0.40625,-2.6375720079498815e-07
30,Rev,Standard,0.4140625,-1.994967686440173e-07
30,Rev,Standard,0.421875,-1.501956807577976e-07
30,Rev,Standard,0.4296875,-1.1486982746644203e-07
30,Rev,Standard,0.4375,-5.653585734496566e-08
30,Rev,Standard,0.4453125,3.1034469045744616e-08
30,Rev,Standard,0.453125,8.996710100101289e-08
30,Rev,Standard,0.4609375,9.084445271061121e-08
30,Rev,Standard,0.46875,8.028423137995927e-08
30,Rev,Standard,0.4765625,9.219690632135787e-08
30,Rev,Standard,0.484375,1.1987263486323973e-07
30,Rev,Standard,0.4921875,1.5480714269730026e-07
30,Rev,Standard,0.5,2.1961292974430998e-07
31,Rev,Standard,-0.203125,-4.142101944291489e-08
31,Rev,Standard,-0.1953125,-2.286875416751426e-08
31,Rev,Standard,-0.1875,1.4168563743799135e-08
31,Rev,Standard,-0.1796875,4.211477385674419e-08
31,Rev,Standard,-0.171875,4.7565573772979414e-08
31,Rev,Standard,-0.1640625,1.3347618302875573e-08
31,Rev,Standard,-0.15625,-5.7456974403463585e-08
31,Rev,Standard,-0.1484375,-9.24812041311062e-08
31,Rev,Standard,-0.140625,-3.026939111665575e-08
31,Rev,Standard,-0.1328125,5.122570570855104e-08
31,Rev,Standard,-0.125,3.409308646428002e-08
31,Rev,Standard,-0.1171875,-2.494697848986066e-08
31,Rev,Standard,-0.109375,1.853553092685279e-08
31,Rev,Standard,-0.1015625,1.1891134280453484e-07
31,Rev,Standard,-0.09375,1.082544746291169e-07
31,Rev,Standard,-0.0859375,1.7480432379291885e-08
31,Rev,Standard,-0.078125,2.6381738439835513e-08
31,Rev,Standard,-0.0703125,1.22903123715072e-07
31,Rev,Standard,-0.0625,1.321786928939584e-07
31,Rev,Standard,-0.0546875,3.9285282646342435e-08
31,Rev,Standard,-0.046875,-2.810907490951315e-08
31,Rev,Standard,-0.0390625,-5.991463147386274e-08
31,Rev,Standard,-0.03125,-1.150447257625981e-07
31,Rev,Standard,-0.0234375,-1.359650461501173e-07
31,Rev,Standard,-0.015625,-7.428602197420456e-08
31,Rev,Standard,-0.0078125,-4.0454622632054026e-08
31,Rev,Standard,0.0,-1.0464852290835668e-07
31,Rev,Standard,0.0078125,-1.3645820649326254e-07
31,Rev,Standard,0.015625,-1.3234696951565857e-08
31,Rev,Standard,0.0234375,2.1666610627844602e-07
31,Rev,Standard,0.03125,4.5588447730121457e-07
31,Rev,Standard,0.0390625,5.96195272125059e-07
31,Rev,Standard,0.046875,4.5553741474339656e-07
31,Rev,Standard,0.0546875,1.2016646572742193e-09
31,Rev,Standard,0.0625,-4.453897718749283e-07
31,Rev,Standard,0.0703125,-5.990445226720152e-07
31,Rev,Standard,0.078125,-6.561457148368882e-07
31,Rev,Standard,0.0859375,-9.25060248517106e-07
31,Rev,Standard,0.09375,-1.2386655846885113e-06
31,Rev,Standard,0.1015625,-1.2387614126972446e-06
31,Rev,Standard,0.109375,-9.920687358545105e-07
31,Rev,Standard,0.1171875,-7.802801509056689e-07
31,Rev,Standard,0.125,-5.533867961160169e-07
31,Rev,Standard,0.1328125,-1.3746073369381636e-07
31,Rev,Standard,0.140625,3.023096516611305e-07
31,Rev,Standard,0.1484375,5.23277660682904e-07
31,Rev,Standard,0.15625,6.307777071392641e-07
31,Rev,Standard,0.1640625,8.059395624894146e-07
31,Rev,Standard,0.171875,9.324527850010729e-07
31,Rev,Standard,0.1796875,8.529894983062446e-07
31,Rev,Standard,0.1875,6.717298102734353e-07
31,Rev,Standard,0.1953125,5.267115250234239e-07
31,Rev,Standard,0.203125,3.660416173900778e-07
31,Rev,Standard,0.2109375,1.3077695520792555e-07
31,Rev,Standard,0.21875,-1.1053497259162199e-07
31,Rev,Standard,0.2265625,-3.059692391504163e-07
31,Rev,Standard,0.234375,-4.907655197891e-07
31,Rev,Standard,0.2421875,-6.998467495120897e-07
31,Rev,Standard,0.25,-9.366159246722577e-07
31,Rev,Standard,0.2578125,-1.156866716712334e-06
31,Rev,Standard,0.265625,-1.2382782250704557e-06
31,Rev,Standard,0.2734375,-1.1180746465840265e-06
31,Rev,Standard,0.28125,-9.467061691177113e-07
31,Rev,Standard,0.2890625,-9.072355996362012e-07
31,Rev,Standard,0.296875,-9.614670655436133e-07
31,Rev,Standard,0.3046875,-9.89731951663295e-07
31,Rev,Standard,0.3125,-1.0255085177921533e-06
31,Rev,Standard,0.3203125,-1.1171857537475184e-06
31,Rev,Standard,0.328125,-1.172715347292316e-06
31,Rev,Standard,0.3359375,-1.1742820177113736e-06
31,Rev,Standard,0.34375,-1.2825394643406885e-06
31,Rev,Standard,0.3515625,-1.5105869020768853e-06
31,Rev,Standard,0.359375,-1.6067014432905692e-06
31,Rev,Standard,0.3671875,-1.4635171076531356e-06
31,Rev,Standard,0.375,-1.3098861994551682e-06
31,Rev,Standard,0.3828125,-1.3174821914546375e-06
31,Rev,Standard,0.390625,-1.347765390507331e-06
31,Rev,Standard,0.3984375,-1.2414968930420583e-06
31,Rev,Standard,0.40625,-1.0542677479113662e-06
31,Rev,Standard,0.4140625,-8.881757699072696e-07
31,Rev,Standard,0.421875,-7.553836989968157e-07
31,Rev,Standard,0.4296875,-6.806040780827369e-07
31,Rev,Standard,0.4375,-7.138733500795812e-07
31,Rev,Standard,0.4453125,-8.031950031272777e-07
31,Rev,Standard,0.453125,-8.377467306623926e-07
31,Rev,Standard,0.4609375,-8.119325275059023e-07
31,Rev,Standard,0.46875,-7.790140508353639e-07
31,Rev,Standard,0.4765625,-6.830543633656402e-07
31,Rev,Standard,0.484375,-4.400884298660483e-07
31,Rev,Standard,0.4921875,-1.6078340523764532e-07
31,Rev,Standard,0.5,-6.701047745725718e-08
32,Rev,Standard,-0.203125,-8.633783397030842e-08
32,Rev,Standard,-0.1953125,-1.9444821902172184e-07
32,Rev,Standard,-0.1875,-1.6732296673404977e-07
32,Rev,Standard,-0.1796875,-1.4237534448962682e-08
32,Rev,Standard,-0.171875,6.664221926280233e-08
32,Rev,Standard,-0.1640625,2.4615852076796407e-08
32,Rev,Standard,-0.15625,2.647076167775091e-09
32,Rev,Standard,-0.1484375,2.5467207588423084e-08
32,Rev,Standard,-0.140625,-1.6996477185974553e-08
32,Rev,Standard,-0.1328125,-1.1330686056632177e-07
32,Rev,Standard,-0.125,-1.5892021540780632e-07
32,Rev,Standard,-0.1171875,-1.2160467183429792e-07
32,Rev,Standard,-0.109375,-1.535079713328476e-08
32,Rev,Standard,-0.1015625,1.6979180514929286e-07
32,Rev,Standard,-0.09375,3.219891697645013e-07
32,Rev,Standard,-0.0859375,2.924603878889326e-07
32,Rev,Standard,-0.078125,1.3233686370848542e-07
32,Rev,Standard,-0.0703125,7.686141672031019e-08
32,Rev,Standard,-0.0625,1.1764176942130868e-07
32,Rev,Standard,-0.0546875,6.777311837217545e-08
32,Rev,Standard,-0.046875,-2.7351573601580175e-08
32,Rev,Standard,-0.0390625,3.796400609976123e-08
32,Rev,Standard,-0.03125,1.501802980510578e-07
32,Rev,Standard,-0.0234375,5.208905023858703e-08
32,Rev,Standard,-0.015625,-1.75163669501747e-07
32,Rev,Standard,-0.0078125,-2.685341004919022e-07
32,Rev,Standard,0.0,-2.652231584748625e-07
32,Rev,Standard,0.0078125,-2.9671674246362953e-07
32,Rev,Standard,0.015625,-2.4852272307337707e-07
32,Rev,Standard,0.0234375,-4.189758654313386e-08
32,Rev,Standard,0.03125,1.1822519416658972e-07
32,Rev,Standard,0.0390625,1.5745756840891646e-07
32,Rev,Standard,0.046875,2.8062795245837164e-07
32,Rev,Standard,0.0546875,5.175245539810046e-07
32,Rev,Standard,0.0625,6.201770261624512e-07
32,Rev,Standard,0.0703125,5.234296613939268e-07
32,Rev,Standard,0.078125,3.859729070282598e-07
32,Rev,Standard,0.0859375,2.2986874797761362e-07
32,Rev,Standard,0.09375,-7.401788433381189e-09
32,Rev,Standard,0.1015625,-1.9936973832520027e-07
32,Rev,Standard,0.109375,-1.7386874427607764e-07
32,Rev,Standard,0.1171875,1.2716985101468736e-09
32,Rev,Standard,0.125,1.5045881617663364e-07
32,Rev,Standard,0.1328125,2.0277204173046954e-07
32,Rev,Standard,0.140625,2.0750582743295257e-07
32,Rev,Standard,0.1484375,2.96591892160442e-07
32,Rev,Standard,0.15625,5.421170311776865e-07
32,Rev,Standard,0.1640625,7.480373426599565e-07
32,Rev,Standard,0.171875,6.720486399444498e-07
32,Rev,Standard,0.1796875,4.524654798445746e-07
32,Rev,Standard,0.1875,4.287011725803993e-07
32,Rev,Standard,0.1953125,5.948940277699399e-07
32,Rev,Standard,0.203125,6.231436630370667e-07
32,Rev,Standard,0.2109375,4.5344729312119623e-07
32,Rev,Standard,0.21875,2.8574172652451756e-07
32,Rev,Standard,0.2265625,1.975886736085286e-07
32,Rev,Standard,0.234375,1.5675819404183273e-07
32,Rev,Standard,0.2421875,1.7442015035305293e-07
32,Rev,Standard,0.25,1.722685547463211e-07
32,Rev,Standard,0.2578125,-2.305542676646977e-08
32,Rev,Standard,0.265625,-3.264612034143309e-07
32,Rev,Standard,0.2734375,-4.394646986711701e-07
32,Rev,Standard,0.28125,-3.2564175583159313e-07
32,Rev,Standard,0.2890625,-2.2088631843753762e-07
32,Rev,Standard,0.296875,-1.872944799734648e-07
32,Rev,Standard,0.3046875,-9.219156390312949e-08
32,Rev,Standard,0.3125,6.484509476660544e-08
32,Rev,Standard,0.3203125,1.7270916966050684e-07
32,Rev,Standard,0.328125,2.1063352859170007e-07
32,Rev,Standard,0.3359375,2.186609434848046e-07
32,Rev,Standard,0.34375,1.8793328142275005e-07
32,Rev,Standard,0.3515625,1.1410462390843344e-07
32,Rev,Standard,0.359375,2.825533672001792e-08
32,Rev,Standard,0.3671875,-1.4689340029632597e-08
32,Rev,Standard,0.375,-7.716308930572994e-09
32,Rev,Standard,0.3828125,1.8826146040771613e-08
32,Rev,Standard,0.390625,7.575529331979178e-08
32,Rev,Standard,0.3984375,2.5079235426701957e-07
32,Rev,Standard,0.40625,5.423039081987304e-07
32,Rev,Standard,0.4140625,7.623609400982e-07
32,Rev,Standard,0.421875,7.645557999712203e-07
32,Rev,Standard,0.4296875,6.4061974016474e-07
32,Rev,Standard,0.4375,5.268044503757513e-07
32,Rev,Standard,0.4453125,4.8091835025091e-07
32,Rev,Standard,0.453125,5.401583336963327e-07
32,Rev,Standard,0.4609375,6.906597523647043e-07
32,Rev,Standard,0.46875,7.756243805092885e-07
32,Rev,Standard,0.4765625,6.953818215388318e-07
32,Rev,Standard,0.484375,6.214073024426582e-07
32,Rev,Standard,0.4921875,6.446409094637395e-07
32,Rev,Standard,0.5,5.797572554896776e-07
33,Rev,Standard,-0.203125,3.5150578394469437e-09
33,Rev,Standard,-0.1953125,3.4146542865494817e-09
33,Rev,Standard,-0.1875,3.103729770278641e-08
33,Rev,Standard,-0.1796875,3.5499488947243406e-08
33,Rev,Standard,-0.171875,5.506392982537544e-08
33,Rev,Standard,-0.1640625,9.41451356825947e-08
33,Rev,Standard,-0.15625,9.978441608501421e-08
33,Rev,Standard,-0.1484375,6.95153074747864e-08
33,Rev,Standard,-0.140625,2.078077366697596e-08
33,Rev,Standard,-0.1328125,-5.90693536230422e-08
33,Rev,Standard,-0.125,-1.3190809741017168e-07
33,Rev,Standard,-0.1171875,-1.22754546373399e-07
33,Rev,Standard,-0.109375,-6.015809106891532e-08
33,Rev,Standard,-0.1015625,-3.8866465412690934e-08
33,Rev,Standard,-0.09375,-5.932337890309536e-08
33,Rev,Standard,-0.0859375,-5.145607632263892e-08
33,Rev,Standard,-0.078125,9.39420889288502e-09
33,Rev,Standard,-0.0703125,7.251779242459835e-08
33,Rev,Standard,-0.0625,7.517029264768846e-08
33,Rev,Standard,-0.0546875,2.339277904837856e-08
33,Rev,Standard,-0.046875,2.109668994134477e-09
33,Rev,Standard,-0.0390625,3.8645455019515615e-08
33,Rev,Standard,-0.03125,4.880956334558245e-08
33,Rev,Standard,-0.0234375,9.11615124204458e-09
33,Rev,Standard,-0.015625,-1.0206773058571154e-08
33,Rev,Standard,-0.0078125,-3.081137073101177e-08
33,Rev,Standard,0.0,-1.2384276453095704e-07
33,Rev,Standard,0.0078125,-1.7778145571515384e-07
33,Rev,Standard,0.015625,-3.0302361434930886e-08
33,Rev,Standard,0.0234375,2.320605182529591e-07
33,Rev,Standard,0.03125,3.6533704171043504e-07
33,Rev,Standard,0.0390625,2.356803236800131e-07
33,Rev,Standard,0.046875,-1.3584523011252737e-07
33,Rev,Standard,0.0546875,-5.712789063485224e-07
33,Rev,Standard,0.0625,-8.024628934641884e-07
33,Rev,Standard,0.0703125,-7.93931505284233e-07
33,Rev,Standard,0.078125,-7.966030827408907e-07
33,Rev,Standard,0.0859375,-8.450329783454209e-07
33,Rev,Standard,0.09375,-6.063191615063145e-07
33,Rev,Standard,0.1015625,-2.840967614528662e-08
33,Rev,Standard,0.109375,4.2585956199340424e-07
33,Rev,Standard,0.1171875,4.841676581735492e-07
33,Rev,Standard,0.125,4.4047155564380677e-07
33,Rev,Standard,0.1328125,5.581364267663809e-07
33,Rev,Standard,0.140625,6.81920797383127e-07
33,Rev,Standard,0.1484375,6.359180026384206e-07
33,Rev,Standard,0.15625,5.012962421486872e-07
33,Rev,Standard,0.1640625,3.7311508926294573e-07
33,Rev,Standard,0.171875,2.39851583821946e-07
33,Rev,Standard,0.1796875,1.2290203161217658e-07
33,Rev,Standard,0.1875,3.827184543372972e-08
33,Rev,Standard,0.1953125,-8.577582456584875e-08
33,Rev,Standard,0.203125,-2.422007033038897e-07
33,Rev,Standard,0.2109375,-3.10633828353856e-07
33,Rev,Standard,0.21875,-3.0448429929556475e-07
33,Rev,Standard,0.2265625,-3.6576219282638003e-07
33,Rev,Standard,0.234375,-4.6047568166708356e-07
33,Rev,Standard,0.2421875,-4.2258831125286124e-07
33,Rev,Standard,0.25,-3.000877639133469e-07
33,Rev,Standard,0.2578125,-2.716371347528818e-07
33,Rev,Standard,0.265625,-3.04486904326584e-07
33,Rev,Standard,0.2734375,-2.7441280675507973e-07
33,Rev,Standard,0.28125,-2.5804945922089286e-07
33,Rev,Standard,0.2890625,-3.768009258413947e-07
33,Rev,Standard,0.296875,-5.408296424651719e-07
33,Rev,Standard,0.3046875,-6.222771718428348e-07
33,Rev,Standard,0.3125,-6.363623191082406e-07
33,Rev,Standard,0.3203125,-6.015873198248036e-07
33,Rev,Standard,0.328125,-4.888713784909283e-07
33,Rev,Standard,0.3359375,-3.797845119290255e-07
33,Rev,Standard,0.34375,-3.9838069241007376e-07
33,Rev,Standard,0.3515625,-4.85860526730327e-07
33,Rev,Standard,0.359375,-4.962103900081143e-07
33,Rev,Standard,0.3671875,-4.434149737444071e-07
33,Rev,Standard,0.375,-4.4469687856800744e-07
33,Rev,Standard,0.3828125,-4.990064178711521e-07
33,Rev,Standard,0.390625,-4.985661425274744e-07
33,Rev,Standard,0.3984375,-4.000140515605074e-07
33,Rev,Standard,0.40625,-2.619574726430442e-07
33,Rev,Standard,0.4140625,-1.5022498824093748e-07
33,Rev,Standard,0.421875,-7.459137896302042e-08
33,Rev,Standard,0.4296875,-2.6806857392098546e-08
33,Rev,Standard,0.4375,-2.6472005319157427e-08
33,Rev,Standard,0.4453125,-8.059046261947666e-08
33,Rev,Standard,0.453125,-1.3705190448618823e-07
33,Rev,Standard,0.4609375,-1.659229149334163e-07
33,Rev,Standard,0.46875,-2.1055403130269045e-07
33,Rev,Standard,0.4765625,-2.63366748861714e-07
33,Rev,Standard,0.484375,-2.1574760626477144e-07
33,Rev,Standard,0.4921875,-6.737999447494412e-08
33,Rev,Standard,0.5,1.4687854443687708e-08
1,Rev,Deviant,-0.203125,-1.3940864324919773e-07
1,Rev,Deviant,-0.1953125,-1.7962900364927168e-07
1,Rev,Deviant,-0.1875,2.2168915735172047e-08
1,Rev,Deviant,-0.1796875,1.5113313416938617e-07
1,Rev,Deviant,-0.171875,4.087780614602173e-08
1,Rev,Deviant,-0.1640625,-9.881795923832684e-08
1,Rev,Deviant,-0.15625,-1.0947046134564899e-07
1,Rev,Deviant,-0.1484375,-1.0661307312409341e-07
1,Rev,Deviant,-0.140625,-1.2660427285946873e-07
1,Rev,Deviant,-0.1328125,-2.8065806538799123e-08
1,Rev,Deviant,-0.125,1.6513090559668664e-07
1,Rev,Deviant,-0.1171875,2.462041771968734e-07
1,Rev,Deviant,-0.109375,1.9588453477454491e-07
1,Rev,Deviant,-0.1015625,1.9068811317967833e-07
1,Rev,Deviant,-0.09375,2.3178307909436627e-07
1,Rev,Deviant,-0.0859375,1.493298019707407e-07
1,Rev,Deviant,-0.078125,-6.742551557536375e-08
1,Rev,Deviant,-0.0703125,-2.433538229726596e-07
1,Rev,Deviant,-0.0625,-2.6431917744766444e-07
1,Rev,Deviant,-0.0546875,-2.049666100375859e-07
1,Rev,Deviant,-0.046875,-1.6200117107625955e-07
1,Rev,Deviant,-0.0390625,-1.1260022208157163e-07
1,Rev,Deviant,-0.03125,-8.451689485130158e-10
1,Rev,Deviant,-0.0234375,1.0447325990259995e-07
1,Rev,Deviant,-0.015625,1.0425893086467376e-07
1,Rev,Deviant,-0.0078125,4.468479153332412e-08
1,Rev,Deviant,0.0,5.809483412456509e-08
1,Rev,Deviant,0.0078125,1.73783980177477e-07
1,Rev,Deviant,0.015625,3.1183888991009917e-07
1,Rev,Deviant,0.0234375,3.929382684819727e-07
1,Rev,Deviant,0.03125,4.0321461369075524e-07
1,Rev,Deviant,0.0390625,4.344639407930832e-07
1,Rev,Deviant,0.046875,5.90156035669406e-07
1,Rev,Deviant,0.0546875,8.164534307701329e-07
1,Rev,Deviant,0.0625,9.446572342961996e-07
1,Rev,Deviant,0.0703125,9.464146104238795e-07
1,Rev,Deviant,0.078125,8.815448559398454e-07
1,Rev,Deviant,0.0859375,6.743087775611367e-07
1,Rev,Deviant,0.09375,2.6989092801596305e-07
1,Rev,Deviant,0.1015625,-1.0659205109076149e-07
1,Rev,Deviant,0.109375,-1.8493018668171593e-07
1,Rev,Deviant,0.1171875,-7.063156595530483e-08
1,Rev,Deviant,0.125,-2.730224390114403e-08
1,Rev,Deviant,0.1328125,-1.1208225049154414e-07
1,Rev,Deviant,0.140625,-2.1042043341997385e-07
1,Rev,Deviant,0.1484375,-2.374191231047559e-07
1,Rev,Deviant,0.15625,-1.4817092394625613e-07
1,Rev,Deviant,0.1640625,1.067115032619807e-08
1,Rev,Deviant,0.171875,1.2046443769494578e-07
1,Rev,Deviant,0.1796875,1.9778172994134603e-07
1,Rev,Deviant,0.1875,3.955776880796795e-07
1,Rev,Deviant,0.1953125,6.929418274999131e-07
1,Rev,Deviant,0.203125,8.798912188973731e-07
1,Rev,Deviant,0.2109375,9.022618188164657e-07
1,Rev,Deviant,0.21875,9.262780758213561e-07
1,Rev,Deviant,0.2265625,9.801122290999219e-07
1,Rev,Deviant,0.234375,9.778952892258458e-07
1,Rev,Deviant,0.2421875,9.208670537380931e-07
1,Rev,Deviant,0.25,8.381956157855153e-07
1,Rev,Deviant,0.2578125,6.631664083523568e-07
1,Rev,Deviant,0.265625,4.0077456374650643e-07
1,Rev,Deviant,0.2734375,2.0398610253128697e-07
1,Rev,Deviant,0.28125,1.7816960589863823e-07
1,Rev,Deviant,0.2890625,2.607333683338661e-07
1,Rev,Deviant,0.296875,3.545082876252745e-07
1,Rev,Deviant,0.3046875,3.8406784525592427e-07
1,Rev,Deviant,0.3125,3.007194405443945e-07
1,Rev,Deviant,0.3203125,1.6623803391948512e-07
1,Rev,Deviant,0.328125,1.2490627320500816e-07
1,Rev,Deviant,0.3359375,2.346848996595196e-07
1,Rev,Deviant,0.34375,3.5342191211861685e-07
1,Rev,Deviant,0.3515625,3.4273504612963134e-07
1,Rev,Deviant,0.359375,2.738835617193508e-07
1,Rev,Deviant,0.3671875,3.401749391059375e-07
1,Rev,Deviant,0.375,5.353155103085087e-07
1,Rev,Deviant,0.3828125,6.238485337773434e-07
1,Rev,Deviant,0.390625,4.864016521784044e-07
1,Rev,Deviant,0.3984375,2.7916486017604465e-07
1,Rev,Deviant,0.40625,1.7935135836595185e-07
1,Rev,Deviant,0.4140625,1.756247002670671e-07
1,Rev,Deviant,0.421875,1.9659893272776286e-07
1,Rev,Deviant,0.4296875,2.4489216914117307e-07
1,Rev,Deviant,0.4375,2.9369781116110423e-07
1,Rev,Deviant,0.4453125,2.4901020008135774e-07
1,Rev,Deviant,0.453125,9.289456132662699e-08
1,Rev,Deviant,0.4609375,-2.4243225838924178e-08
1,Rev,Deviant,0.46875,6.084643145243671e-08
1,Rev,Deviant,0.4765625,2.403579816785365e-07
1,Rev,Deviant,0.484375,2.1925165880653798e-07
1,Rev,Deviant,0.4921875,-2.31768140426721e-08
1,Rev,Deviant,0.5,-1.5384445048715888e-07
2,Rev,Deviant,-0.203125,-1.0655381669586611e-07
2,Rev,Deviant,-0.1953125,-3.518956201417871e-08
2,Rev,Deviant,-0.1875,8.068043442155316e-08
2,Rev,Deviant,-0.1796875,1.8588361686064578e-07
2,Rev,Deviant,-0.171875,2.428195728384951e-07
2,Rev,Deviant,-0.1640625,2.8510597092509633e-07
2,Rev,Deviant,-0.15625,3.43076231261719e-07
2,Rev,Deviant,-0.1484375,3.581090639068888e-07
2,Rev,Deviant,-0.140625,2.5947444553697136e-07
2,Rev,Deviant,-0.1328125,1.2343477150486447e-07
2,Rev,Deviant,-0.125,1.042574033720002e-07
2,Rev,Deviant,-0.1171875,1.7388357023263204e-07
2,Rev,Deviant,-0.109375,1.4398352867185881e-07
2,Rev,Deviant,-0.1015625,1.3153679070711091e-10
2,Rev,Deviant,-0.09375,-7.638184652353775e-08
2,Rev,Deviant,-0.0859375,-5.6524419898038964e-08
2,Rev,Deviant,-0.078125,-8.708642574476911e-08
2,Rev,Deviant,-0.0703125,-1.6260138028532524e-07
2,Rev,Deviant,-0.0625,-1.4637692599855293e-07
2,Rev,Deviant,-0.0546875,-8.202410881300933e-08
2,Rev,Deviant,-0.046875,-1.237197117355595e-07
2,Rev,Deviant,-0.0390625,-2.489772883999692e-07
2,Rev,Deviant,-0.03125,-3.3038985315984473e-07
2,Rev,Deviant,-0.0234375,-3.4882206353841103e-07
2,Rev,Deviant,-0.015625,-3.2310336479080124e-07
2,Rev,Deviant,-0.0078125,-2.174104183033166e-07
2,Rev,Deviant,0.0,-6.22327755709226e-08
2,Rev,Deviant,0.0078125,3.56885338112573e-08
2,Rev,Deviant,0.015625,7.368293075605354e-08
2,Rev,Deviant,0.0234375,1.4283387515722495e-07
2,Rev,Deviant,0.03125,2.539088083697601e-07
2,Rev,Deviant,0.0390625,3.632028409289615e-07
2,Rev,Deviant,0.046875,4.995725265516735e-07
2,Rev,Deviant,0.0546875,6.760672500555641e-07
2,Rev,Deviant,0.0625,7.624006734466639e-07
2,Rev,Deviant,0.0703125,6.187673207525297e-07
2,Rev,Deviant,0.078125,2.8013826351090446e-07
2,Rev,Deviant,0.0859375,-7.848298337789313e-08
2,Rev,Deviant,0.09375,-2.579087772105944e-07
2,Rev,Deviant,0.1015625,-1.065638351969668e-07
2,Rev,Deviant,0.109375,3.3339545691096614e-07
2,Rev,Deviant,0.1171875,7.896675340588904e-07
2,Rev,Deviant,0.125,1.038973934258237e-06
2,Rev,Deviant,0.1328125,1.1231705655387603e-06
2,Rev,Deviant,0.140625,1.136971711399604e-06
2,Rev,Deviant,0.1484375,1.0325686624256846e-06
2,Rev,Deviant,0.15625,8.329519834830506e-07
2,Rev,Deviant,0.1640625,7.271211594222812e-07
2,Rev,Deviant,0.171875,7.460642948344027e-07
2,Rev,Deviant,0.1796875,6.888334602467377e-07
2,Rev,Deviant,0.1875,5.40381979449936e-07
2,Rev,Deviant,0.1953125,5.457650836439288e-07
2,Rev,Deviant,0.203125,7.286699067426923e-07
2,Rev,Deviant,0.2109375,7.839888363641927e-07
2,Rev,Deviant,0.21875,5.781557897029952e-07
2,Rev,Deviant,0.2265625,3.3647441645422356e-07
2,Rev,Deviant,0.234375,2.4675656548172797e-07
2,Rev,Deviant,0.2421875,2.5517158415735723e-07
2,Rev,Deviant,0.25,2.747865257914098e-07
2,Rev,Deviant,0.2578125,2.8604617899301855e-07
